story_id,url,published,player,team,status,date,date_type,quote,notes,verified,reject_reason
1257680,https://www.espncricinfo.com/story/ipl-2021-delhi-capitals-axar-patel-tests-positive-for-covid-19-1257680,2021-04-03T09:35:43+00:00,Nitish Rana,Kolkata Knight Riders,positive,2021-04-03,published,"He is the second cricketer, after the Kolkata Knight Riders' Nitish Rana , to test positive since the teams started checking into their hotels in Mumbai and Chennai.",Earlier positive mentioned in retrospect; now recovered after 12-day quarantine,True,
31187115,https://www.espncricinfo.com/story/_/id/31187115/ipl-2021-delhi-capitals-axar-patel-tests-positive-covid-19,2021-04-03T09:35:43+00:00,Nitish Rana,Kolkata Knight Riders,positive,2021-04-03,published,"He is the second cricketer, after the Kolkata Knight Riders' Nitish Rana , to test positive since the teams started checking into their hotels in Mumbai and Chennai.",Earlier positive mentioned in retrospect; now recovered after 12-day quarantine,True,
1258673,https://www.espncricinfo.com/story/srh-vs-kkr-ipl-2021-nitish-rana-jumps-into-match-winning-mode-after-covid-19-bout-1258673,2021-04-11T19:19:49+00:00,Nitish Rana,Kolkata Knight Riders,positive,2021-04-11,retrospective,"Last month, Nitish Rana became the first player in this IPL to test positive for Covid-19 with a reported vacation in Goa after having successfully participated in Syed Mushtaq Ali Trophy and Vijay Hazare Trophy becoming the talking point.",Past infection 'last month' (March 2021),True,
31238176,"https://www.espncricinfo.com/story/_/id/31238176/srh-vs-kkr,-ipl-2021-nitish-rana-jumps-match-winning-mode-covid-19-bout",2021-04-11T19:19:49+00:00,Nitish Rana,Kolkata Knight Riders,positive,2021-04-11,retrospective,"Last month, Nitish Rana became the first player in this IPL to test positive for Covid-19 with a reported vacation in Goa after having successfully participated in Syed Mushtaq Ali Trophy and Vijay Hazare Trophy becoming the talking point.",Past infection 'last month' (March 2021),True,
1261974,https://www.espncricinfo.com/story/county-championship-2021-covid-19-substitution-jack-brooks-in-for-somerset-after-lewis-gregory-ruled-out-1261974,2021-05-01T11:18:25+00:00,Lewis Gregory,Somerset / Islamabad United,positive,2021-05-01,retrospective,"Gregory, who himself contracted Covid while playing for Islamabad United in the Pakistan Super League in March, was replaced in the Somerset side ahead of the third day after his girlfriend reported symptoms of the virus.",Past infection in March 2021 (PSL). In this story he is also isolating because a member of his private bubble (girlfriend) was symptomatic with a negative lateral flow test; one row per player so recorded as positive.,True,
31369818,https://www.espncricinfo.com/story/_/id/31369818/county-championship-2021-covid-19-substitution-jack-brooks-somerset-lewis-gregory-ruled-out,2021-05-01T11:18:25+00:00,Lewis Gregory,Somerset / Islamabad United,positive,2021-05-01,retrospective,"Gregory, who himself contracted Covid while playing for Islamabad United in the Pakistan Super League in March, was replaced in the Somerset side ahead of the third day after his girlfriend reported symptoms of the virus.",Past infection in March 2021 (PSL). In this story he is also isolating because a member of his private bubble (girlfriend) was symptomatic with a negative lateral flow test; one row per player so recorded as positive.,True,
1262223,https://www.espncricinfo.com/story/ipl-2021-covid-19-at-csk-three-members-of-csk-contingent-test-positive-none-of-them-players-1262223,2021-05-03T08:57:21+00:00,Deepak Chahar,Chennai Super Kings,positive,2021-05-03,retrospective,"At IPL 2020, in the UAE, Viswanathan's wife had been one of several members - including players Deepak Chahar and Ruturaj Gaikwad - to test positive ahead of the tournament.",Positive ahead of IPL 2020 in the UAE (2020); exact date not given.,True,
1262223,https://www.espncricinfo.com/story/ipl-2021-covid-19-at-csk-three-members-of-csk-contingent-test-positive-none-of-them-players-1262223,2021-05-03T08:57:21+00:00,Ruturaj Gaikwad,Chennai Super Kings,positive,2021-05-03,retrospective,"At IPL 2020, in the UAE, Viswanathan's wife had been one of several members - including players Deepak Chahar and Ruturaj Gaikwad - to test positive ahead of the tournament.",Positive ahead of IPL 2020 in the UAE (2020); exact date not given.,True,
31382380,https://www.espncricinfo.com/story/_/id/31382380/ipl-2021-covid-19-csk-three-members-csk-contingent-test-positive-players,2021-05-03T08:57:21+00:00,Deepak Chahar,Chennai Super Kings,positive,2021-05-03,retrospective,"At IPL 2020, in the UAE, Viswanathan's wife had been one of several members - including players Deepak Chahar and Ruturaj Gaikwad - to test positive ahead of the tournament.",Positive ahead of IPL 2020 in the UAE (2020); exact date not given.,True,
31382380,https://www.espncricinfo.com/story/_/id/31382380/ipl-2021-covid-19-csk-three-members-csk-contingent-test-positive-players,2021-05-03T08:57:21+00:00,Ruturaj Gaikwad,Chennai Super Kings,positive,2021-05-03,retrospective,"At IPL 2020, in the UAE, Viswanathan's wife had been one of several members - including players Deepak Chahar and Ruturaj Gaikwad - to test positive ahead of the tournament.",Positive ahead of IPL 2020 in the UAE (2020); exact date not given.,True,
1262303,https://www.espncricinfo.com/story/ipl-2021-delhi-capitals-amit-mishra-first-player-from-dc-to-test-positive-for-covid-19-1262303,2021-05-04T17:35:41+00:00,Axar Patel,Delhi Capitals,positive,2021-05-04,retrospective,"Mishra is the second Capitals player this season to test positive, with Axar Patel missing out most of the early stages because he had been infected and been outside the bubble.",Infected before/early in IPL 2021 season (missed early stages); exact date not stated.,True,
31389118,https://www.espncricinfo.com/story/_/id/31389118/ipl-2021-delhi-capitals-amit-mishra-first-player-dc-test-positive-covid-19,2021-05-04T17:35:41+00:00,Axar Patel,Delhi Capitals,positive,2021-05-04,retrospective,"Mishra is the second Capitals player this season to test positive, with Axar Patel missing out most of the early stages because he had been infected and been outside the bubble.",Infected before/early in IPL 2021 season (missed early stages); exact date not stated.,True,
1262312,https://www.espncricinfo.com/story/ipl-2020-chennai-super-kings-michael-hussey-tests-positive-for-covid-19-1262312,2021-05-05T07:49:29+00:00,Varun Chakravarthy,Kolkata Knight Riders,positive,2021-05-03,retrospective,"From the Kolkata Knight Riders, mystery spinner Varun Chakravarthy and seam bowler Sandeep Warrier tested positive, forcing their match against the Royal Challengers Bangalore on May 3 to be rescheduled .",Match of May 3 rescheduled; test date not stated precisely.,True,
1262312,https://www.espncricinfo.com/story/ipl-2020-chennai-super-kings-michael-hussey-tests-positive-for-covid-19-1262312,2021-05-05T07:49:29+00:00,Sandeep Warrier,Kolkata Knight Riders,positive,2021-05-03,retrospective,"From the Kolkata Knight Riders, mystery spinner Varun Chakravarthy and seam bowler Sandeep Warrier tested positive, forcing their match against the Royal Challengers Bangalore on May 3 to be rescheduled .",Match of May 3 rescheduled; test date not stated precisely.,True,
31392458,https://www.espncricinfo.com/story/_/id/31392458/ipl-2020-chennai-super-kings-michael-hussey-tests-positive-covid-19,2021-05-05T07:49:29+00:00,Varun Chakravarthy,Kolkata Knight Riders,positive,2021-05-03,retrospective,"From the Kolkata Knight Riders, mystery spinner Varun Chakravarthy and seam bowler Sandeep Warrier tested positive, forcing their match against the Royal Challengers Bangalore on May 3 to be rescheduled .",Match of May 3 rescheduled; test date not stated precisely.,True,
31392458,https://www.espncricinfo.com/story/_/id/31392458/ipl-2020-chennai-super-kings-michael-hussey-tests-positive-covid-19,2021-05-05T07:49:29+00:00,Sandeep Warrier,Kolkata Knight Riders,positive,2021-05-03,retrospective,"From the Kolkata Knight Riders, mystery spinner Varun Chakravarthy and seam bowler Sandeep Warrier tested positive, forcing their match against the Royal Challengers Bangalore on May 3 to be rescheduled .",Match of May 3 rescheduled; test date not stated precisely.,True,
1262399,https://www.espncricinfo.com/story/india-women-batter-veda-krishnamurthy-loses-mother-and-sister-to-covid-19-two-weeks-apart-1262399,2021-05-06T10:50:06+00:00,Veda Krishnamurthy,India Women,close_contact,2021-05-06,retrospective,She had gone into self-isolation upon returning to the city and returned a negative test.,Visited family members who later tested positive; self-isolated and returned a negative test (around April 2021).,True,
1262399,https://www.espncricinfo.com/story/india-women-batter-veda-krishnamurthy-loses-mother-and-sister-to-covid-19-two-weeks-apart-1262399,2021-05-06T10:50:06+00:00,Sachin Tendulkar,,positive,2021-05-06,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan and Harmanpreet Kaur are among the group of players who have contracted the virus in the past two months and recovered since.",Contracted the virus 'in the past two months' before 2021-05-06; recovered.,True,
1262399,https://www.espncricinfo.com/story/india-women-batter-veda-krishnamurthy-loses-mother-and-sister-to-covid-19-two-weeks-apart-1262399,2021-05-06T10:50:06+00:00,S Badrinath,,positive,2021-05-06,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan and Harmanpreet Kaur are among the group of players who have contracted the virus in the past two months and recovered since.",Contracted the virus 'in the past two months' before 2021-05-06; recovered.,True,
1262399,https://www.espncricinfo.com/story/india-women-batter-veda-krishnamurthy-loses-mother-and-sister-to-covid-19-two-weeks-apart-1262399,2021-05-06T10:50:06+00:00,Yusuf Pathan,,positive,2021-05-06,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan and Harmanpreet Kaur are among the group of players who have contracted the virus in the past two months and recovered since.",Contracted the virus 'in the past two months' before 2021-05-06; recovered.,True,
1262399,https://www.espncricinfo.com/story/india-women-batter-veda-krishnamurthy-loses-mother-and-sister-to-covid-19-two-weeks-apart-1262399,2021-05-06T10:50:06+00:00,Harmanpreet Kaur,,positive,2021-05-06,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan and Harmanpreet Kaur are among the group of players who have contracted the virus in the past two months and recovered since.",Contracted the virus 'in the past two months' before 2021-05-06; recovered.,True,
31397845,https://www.espncricinfo.com/story/_/id/31397845/india-women-batter-veda-krishnamurthy-loses-mother-sister-covid-19-two-weeks-apart,2021-05-06T10:50:06+00:00,Veda Krishnamurthy,India Women,close_contact,2021-05-06,retrospective,She had gone into self-isolation upon returning to the city and returned a negative test.,Visited family members who later tested positive; self-isolated and returned a negative test (around April 2021).,True,
31397845,https://www.espncricinfo.com/story/_/id/31397845/india-women-batter-veda-krishnamurthy-loses-mother-sister-covid-19-two-weeks-apart,2021-05-06T10:50:06+00:00,Sachin Tendulkar,,positive,2021-05-06,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan and Harmanpreet Kaur are among the group of players who have contracted the virus in the past two months and recovered since.",Contracted the virus 'in the past two months' before 2021-05-06; recovered.,True,
31397845,https://www.espncricinfo.com/story/_/id/31397845/india-women-batter-veda-krishnamurthy-loses-mother-sister-covid-19-two-weeks-apart,2021-05-06T10:50:06+00:00,S Badrinath,,positive,2021-05-06,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan and Harmanpreet Kaur are among the group of players who have contracted the virus in the past two months and recovered since.",Contracted the virus 'in the past two months' before 2021-05-06; recovered.,True,
31397845,https://www.espncricinfo.com/story/_/id/31397845/india-women-batter-veda-krishnamurthy-loses-mother-sister-covid-19-two-weeks-apart,2021-05-06T10:50:06+00:00,Yusuf Pathan,,positive,2021-05-06,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan and Harmanpreet Kaur are among the group of players who have contracted the virus in the past two months and recovered since.",Contracted the virus 'in the past two months' before 2021-05-06; recovered.,True,
31397845,https://www.espncricinfo.com/story/_/id/31397845/india-women-batter-veda-krishnamurthy-loses-mother-sister-covid-19-two-weeks-apart,2021-05-06T10:50:06+00:00,Harmanpreet Kaur,,positive,2021-05-06,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan and Harmanpreet Kaur are among the group of players who have contracted the virus in the past two months and recovered since.",Contracted the virus 'in the past two months' before 2021-05-06; recovered.,True,
1262662,https://www.espncricinfo.com/story/former-rajasthan-legspinner-vivek-yadav-dies-of-covid-19-related-complications-1262662,2021-05-10T09:18:08+00:00,Vivek Yadav,Rajasthan (former),positive,2021-05-05,retrospective,"According to a PTI report, Yadav was undergoing treatment for cancer and had gone to the hospital for his chemotherapy, where he tested positive for Covid-19.","Former first-class cricketer; died May 5, 2021 of Covid-related complications; positive test was before death, exact date not stated (death date given).",True,
1262743,https://www.espncricinfo.com/story/covid-19-deaths-in-cricket-1262743,2021-05-11T10:23:00+00:00,AP Jadeja,Saurashtra (former),positive,2021-01-04,retrospective,"Former Saurashtra cricketer AP Jadeja died of Covid-19 on January 4, a PTI report said.","Former cricketer; date is death date (year not stated, presumably 2021); positive-test date not given.",True,
1262743,https://www.espncricinfo.com/story/covid-19-deaths-in-cricket-1262743,2021-05-11T10:23:00+00:00,John Watkins,South Africa (former),positive,2021-08-24,retrospective,"John Watkins , former South Africa allrounder John Watkins died on September 3, 2021 in Durban , 10 days after contracting Covid-19.",Former Test allrounder; contracted Covid ~10 days before death on 2021-09-03. Note: running list updated after the published date.,True,
1262743,https://www.espncricinfo.com/story/covid-19-deaths-in-cricket-1262743,2021-05-11T10:23:00+00:00,Prasad Amonkar,Goa (former),positive,2021-06-09,retrospective,"Former Goa cricketer Prasad Amonkar , who played 22 first-class matches and three List A games as a batter in the late 1980s and early 1990s, died after a battle with Covid-19 on June 9, 2021 in Panjim.",Former cricketer; date is death date; running list updated after the published date.,True,
31464477,https://www.espncricinfo.com/story/_/id/31464477/covid-19-deaths-cricket,2021-05-11T10:23:00+00:00,AP Jadeja,Saurashtra (former),positive,2021-01-04,retrospective,"Former Saurashtra cricketer AP Jadeja died of Covid-19 on January 4, a PTI report said.","Former cricketer; date is death date (year not stated, presumably 2021); positive-test date not given.",True,
31464477,https://www.espncricinfo.com/story/_/id/31464477/covid-19-deaths-cricket,2021-05-11T10:23:00+00:00,John Watkins,South Africa (former),positive,2021-08-24,retrospective,"John Watkins , former South Africa allrounder John Watkins died on September 3, 2021 in Durban , 10 days after contracting Covid-19.",Former Test allrounder; contracted Covid ~10 days before death on 2021-09-03. Note: running list updated after the published date.,True,
31464477,https://www.espncricinfo.com/story/_/id/31464477/covid-19-deaths-cricket,2021-05-11T10:23:00+00:00,Prasad Amonkar,Goa (former),positive,2021-06-09,retrospective,"Former Goa cricketer Prasad Amonkar , who played 22 first-class matches and three List A games as a batter in the late 1980s and early 1990s, died after a battle with Covid-19 on June 9, 2021 in Panjim.",Former cricketer; date is death date; running list updated after the published date.,True,
1263190,https://www.espncricinfo.com/story/eng-women-vs-ind-women-2021-rajeshwari-gayakwad-recovering-from-covid-19-left-out-of-india-squads-for-england-tour-1263190,2021-05-14T17:11:08+00:00,Rajeshwari Gayakwad,India Women / Railways,positive,2021-05-14,retrospective,"ESPNcricinfo understands Gayakwad, who played just two matches for the Railways in the Women's Senior One Day Trophy 2020-21 after the South Africa series, tested positive for Covid-19 last month and is currently recovering in Bengaluru.",Tested positive 'last month' relative to 2021-05-14 publication.,True,
1263190,https://www.espncricinfo.com/story/eng-women-vs-ind-women-2021-rajeshwari-gayakwad-recovering-from-covid-19-left-out-of-india-squads-for-england-tour-1263190,2021-05-14T17:11:08+00:00,Sachin Tendulkar,,positive,2021-05-14,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan, Vanitha VR, and Harmanpreet Kaur are among the former and current cricketers to have tested positive for the coronavirus in the past two months and recovered since.",Positive 'in the past two months' before 2021-05-14; recovered.,True,
1263190,https://www.espncricinfo.com/story/eng-women-vs-ind-women-2021-rajeshwari-gayakwad-recovering-from-covid-19-left-out-of-india-squads-for-england-tour-1263190,2021-05-14T17:11:08+00:00,S Badrinath,,positive,2021-05-14,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan, Vanitha VR, and Harmanpreet Kaur are among the former and current cricketers to have tested positive for the coronavirus in the past two months and recovered since.",Positive 'in the past two months' before 2021-05-14; recovered.,True,
1263190,https://www.espncricinfo.com/story/eng-women-vs-ind-women-2021-rajeshwari-gayakwad-recovering-from-covid-19-left-out-of-india-squads-for-england-tour-1263190,2021-05-14T17:11:08+00:00,Yusuf Pathan,,positive,2021-05-14,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan, Vanitha VR, and Harmanpreet Kaur are among the former and current cricketers to have tested positive for the coronavirus in the past two months and recovered since.",Positive 'in the past two months' before 2021-05-14; recovered.,True,
1263190,https://www.espncricinfo.com/story/eng-women-vs-ind-women-2021-rajeshwari-gayakwad-recovering-from-covid-19-left-out-of-india-squads-for-england-tour-1263190,2021-05-14T17:11:08+00:00,Vanitha VR,,positive,2021-05-14,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan, Vanitha VR, and Harmanpreet Kaur are among the former and current cricketers to have tested positive for the coronavirus in the past two months and recovered since.",Positive 'in the past two months' before 2021-05-14; recovered.,True,
1263190,https://www.espncricinfo.com/story/eng-women-vs-ind-women-2021-rajeshwari-gayakwad-recovering-from-covid-19-left-out-of-india-squads-for-england-tour-1263190,2021-05-14T17:11:08+00:00,Harmanpreet Kaur,,positive,2021-05-14,retrospective,"Sachin Tendulkar, S Badrinath, Yusuf Pathan, Vanitha VR, and Harmanpreet Kaur are among the former and current cricketers to have tested positive for the coronavirus in the past two months and recovered since.",Positive 'in the past two months' before 2021-05-14; recovered.,True,
1263190,https://www.espncricinfo.com/story/eng-women-vs-ind-women-2021-rajeshwari-gayakwad-recovering-from-covid-19-left-out-of-india-squads-for-england-tour-1263190,2021-05-14T17:11:08+00:00,Devika Palshikar,India Women (former),positive,2021-05-14,retrospective,Former India Women players Devika Palshikar - who was among the shortlisted candidates for the head coach role that eventually went to Ramesh Powar - Amita Sharma and Sunetra Paranjpe have also recovered from Covid-19.,Former players 'recovered from Covid-19'; infection date not stated.,True,
1263190,https://www.espncricinfo.com/story/eng-women-vs-ind-women-2021-rajeshwari-gayakwad-recovering-from-covid-19-left-out-of-india-squads-for-england-tour-1263190,2021-05-14T17:11:08+00:00,Amita Sharma,India Women (former),positive,2021-05-14,retrospective,Former India Women players Devika Palshikar - who was among the shortlisted candidates for the head coach role that eventually went to Ramesh Powar - Amita Sharma and Sunetra Paranjpe have also recovered from Covid-19.,Former players 'recovered from Covid-19'; infection date not stated.,True,
1263190,https://www.espncricinfo.com/story/eng-women-vs-ind-women-2021-rajeshwari-gayakwad-recovering-from-covid-19-left-out-of-india-squads-for-england-tour-1263190,2021-05-14T17:11:08+00:00,Sunetra Paranjpe,India Women (former),positive,2021-05-14,retrospective,Former India Women players Devika Palshikar - who was among the shortlisted candidates for the head coach role that eventually went to Ramesh Powar - Amita Sharma and Sunetra Paranjpe have also recovered from Covid-19.,Former players 'recovered from Covid-19'; infection date not stated.,True,
1263331,https://www.espncricinfo.com/story/india-brace-for-long-quarantine-two-weeks-in-mumbai-10-days-in-southampton-1263331,2021-05-17T17:29:19+00:00,Wriddhiman Saha,Sunrisers Hyderabad / India,positive,2021-05-04,retrospective,Saha had tested positive for Covid-19 during his stay in the Delhi leg of the IPL where he plays for Sunrisers Hyderabad.,Positive during Delhi leg of IPL; date not stated in this story (other stories: May 4).,True,
1263331,https://www.espncricinfo.com/story/india-brace-for-long-quarantine-two-weeks-in-mumbai-10-days-in-southampton-1263331,2021-05-17T17:29:19+00:00,Prasidh Krishna,Kolkata Knight Riders / India,positive,2021-05-06,retrospective,"Krishna, who plays for the Kolkata Knight Riders, had tested positive for Covid-19 a day after returning from the IPL to his home town Bengaluru recently.",Positive a day after returning to Bengaluru (returned May 5 per other story); date not stated here.,True,
31461778,"https://www.espncricinfo.com/story/_/id/31461778/india-brace-long-quarantine-two-weeks-mumbai,-10-days-southampton",2021-05-17T17:29:19+00:00,Wriddhiman Saha,Sunrisers Hyderabad / India,positive,2021-05-04,retrospective,Saha had tested positive for Covid-19 during his stay in the Delhi leg of the IPL where he plays for Sunrisers Hyderabad.,Positive during Delhi leg of IPL; date not stated in this story (other stories: May 4).,True,
31461778,"https://www.espncricinfo.com/story/_/id/31461778/india-brace-long-quarantine-two-weeks-mumbai,-10-days-southampton",2021-05-17T17:29:19+00:00,Prasidh Krishna,Kolkata Knight Riders / India,positive,2021-05-06,retrospective,"Krishna, who plays for the Kolkata Knight Riders, had tested positive for Covid-19 a day after returning from the IPL to his home town Bengaluru recently.",Positive a day after returning to Bengaluru (returned May 5 per other story); date not stated here.,True,
1263374,https://www.espncricinfo.com/story/tim-seifert-now-covid-negative-after-kkr-stint-will-soon-fly-back-to-new-zealand-nz-head-coach-gary-stead-1263374,2021-05-18T08:45:08+00:00,Tim Seifert,Kolkata Knight Riders / New Zealand,positive,2021-05-18,retrospective,He had returned a positive test after the tournament was suspended in the wake of rising Covid-19 cases across teams.,"Earlier positive after IPL suspension; now tested negative (recovered), not a false positive.",True,
1263374,https://www.espncricinfo.com/story/tim-seifert-now-covid-negative-after-kkr-stint-will-soon-fly-back-to-new-zealand-nz-head-coach-gary-stead-1263374,2021-05-18T08:45:08+00:00,Varun Chakravarthy,Kolkata Knight Riders,positive,2021-05-18,retrospective,"Seifert, who didn't get a game this season, was the third player from the Knight Riders squad to test positive after Varun Chakravarthy and Sandeep Warrier .",Earlier positive; date not stated here.,True,
1263374,https://www.espncricinfo.com/story/tim-seifert-now-covid-negative-after-kkr-stint-will-soon-fly-back-to-new-zealand-nz-head-coach-gary-stead-1263374,2021-05-18T08:45:08+00:00,Sandeep Warrier,Kolkata Knight Riders,positive,2021-05-18,retrospective,"Seifert, who didn't get a game this season, was the third player from the Knight Riders squad to test positive after Varun Chakravarthy and Sandeep Warrier .",Earlier positive; date not stated here.,True,
31486372,https://www.espncricinfo.com/story/_/id/31486372/recovering-covid-experiencing-episode-man-vs-wild,2021-05-22T02:36:23+00:00,Varun Chakravarthy,Kolkata Knight Riders / Tamil Nadu,positive,2021-05-22,published,"Among those to test positive was the pair of former India fast bowler Laxmipathy Balaji , who is the bowling coach with the Chennai Super Kings, and Varun Chakravarthy , the Tamil Nadu and Kolkata Knight Riders's spinner.",Retrospective account; his section (with test date) is truncated in this copy.,True,
1264136,https://www.espncricinfo.com/story/too-much-quarantine-tipped-me-over-the-edge-tom-banton-focussed-on-having-fun-again-1264136,2021-05-26T17:05:35+00:00,Tom Banton,Quetta Gladiators / Somerset,positive,2021-05-26,retrospective,"Following a handful of cameos in the Abu Dhabi T10, he flew to Pakistan to fulfil his Quetta Gladiators contract; after two single-figure scores, he contracted Covid-19 , meaning 10 days of isolation in his Karachi hotel and 10 more back home in the UK.",Contracted Covid during PSL 2021 (Feb-Mar 2021); exact date not stated. Says he may still have long Covid.,True,
1266874,https://www.espncricinfo.com/story/vitality-t20-blast-2021-durham-hit-by-positive-covid-19-test-a-number-of-players-and-staff-forced-to-self-isolate-1266874,2021-06-17T17:31:00+00:00,David Willey,Yorkshire,positive,2021-06-17,retrospective,"Yorkshire's Blast campaign was derailed last year after David Willey, their captain, tested positive and forced three other first-choice players to self-isolate, while Northamptonshire and Hampshire were both in similar positions last summer.",Positive during 2020 Blast; exact date not stated. The three isolating team-mates are unnamed.,True,
1268936,https://www.espncricinfo.com/story/eng-vs-ind-women-2021-1st-t20i-harmanpreet-kaur-covid-19-and-groin-injury-hampered-england-tour-preparations-1268936,2021-07-08T13:25:00+00:00,Harmanpreet Kaur,India women,positive,2021-03-29,retrospective,"While her recovery had only begun, Kaur tested positive for Covid-19 on March 29 as a second wave of coronavirus infections swept India.","Past infection, March 29 2021",True,
31782561,https://www.espncricinfo.com/story/_/id/31782561/eng-vs-ind-women-2021-1st-t20i-harmanpreet-kaur-covid-19-groin-injury-hampered-england-tour-preparations,2021-07-08T13:25:00+00:00,Harmanpreet Kaur,India women,positive,2021-07-08,retrospective,Harmanpreet Kaur tests positive for Covid-19,Related-link headline only in stub; infection was earlier (March 2021 per story 1268936),True,
1270671,https://www.espncricinfo.com/story/west-indies-australia-odi-suspended-after-positive-covid-test-emerges-moments-before-play-1270671,2021-07-22T19:38:00+00:00,Hayden Walsh Jr,West Indies,positive,2021-07-22,retrospective,West Indies have previously been impacted by Covid while playing with Hayden Walsh Jr testing positive on the tour of Bangladesh earlier in the year.,"Past infection; text only says tour of Bangladesh earlier in 2021, so published date used",True,
1276305,https://www.espncricinfo.com/story/ravi-shastri-returns-positive-lateral-flow-test-for-covid-19-eng-vs-ind-4th-test-the-oval-1276305,2021-09-05T09:53:00+00:00,Wriddhiman Saha,India,close_contact,2021-07-14,retrospective,"The first time was in July when Arun, as well as squad members Wriddhiman Saha and Abhimanyu Easwaran, were forced to quarantine for ten days for being close contacts of training assistant/net bowler Dayanand Garani, who tested positive for Covid-19 on July 14.",Past close contact of Dayanand Garani (positive July 14),True,
1276305,https://www.espncricinfo.com/story/ravi-shastri-returns-positive-lateral-flow-test-for-covid-19-eng-vs-ind-4th-test-the-oval-1276305,2021-09-05T09:53:00+00:00,Abhimanyu Easwaran,India,close_contact,2021-07-14,retrospective,"The first time was in July when Arun, as well as squad members Wriddhiman Saha and Abhimanyu Easwaran, were forced to quarantine for ten days for being close contacts of training assistant/net bowler Dayanand Garani, who tested positive for Covid-19 on July 14.",Past close contact of Dayanand Garani (positive July 14),True,
1276305,https://www.espncricinfo.com/story/ravi-shastri-returns-positive-lateral-flow-test-for-covid-19-eng-vs-ind-4th-test-the-oval-1276305,2021-09-05T09:53:00+00:00,Rishabh Pant,India,positive,2021-09-05,retrospective,"That was not long after Rishabh Pant , the first-choice Test wicketkeeper, had tested positive for Covid-19 as well.",Past infection in July 2021 (before July 14); no date in this story,True,
1276305,https://www.espncricinfo.com/story/ravi-shastri-returns-positive-lateral-flow-test-for-covid-19-eng-vs-ind-4th-test-the-oval-1276305,2021-09-05T09:53:00+00:00,Krunal Pandya,India,positive,2021-09-05,retrospective,"First, Krunal Pandya tested positive between the first and second T20Is - which had come after the ODIs - and eight other players, who were Pandya's close contacts, had to go into isolation too.",Past infection in Sri Lanka series (July 2021); no date in this story,True,
1276305,https://www.espncricinfo.com/story/ravi-shastri-returns-positive-lateral-flow-test-for-covid-19-eng-vs-ind-4th-test-the-oval-1276305,2021-09-05T09:53:00+00:00,Yuzvendra Chahal,India,positive,2021-09-05,retrospective,"After that, two more players, Yuzvendra Chahal and K Gowtham, also tested positive , and while the others returned home at the end of the tour, Pandya, Chahal and Gowtham had to stay back in Sri Lanka, complete their quarantine, and return home in the first week of August after returning negative te",Past infection in Sri Lanka (July 2021); no date in this story; quote truncated,True,
1276305,https://www.espncricinfo.com/story/ravi-shastri-returns-positive-lateral-flow-test-for-covid-19-eng-vs-ind-4th-test-the-oval-1276305,2021-09-05T09:53:00+00:00,K Gowtham,India,positive,2021-09-05,retrospective,"After that, two more players, Yuzvendra Chahal and K Gowtham, also tested positive , and while the others returned home at the end of the tour, Pandya, Chahal and Gowtham had to stay back in Sri Lanka, complete their quarantine, and return home in the first week of August after returning negative te",Past infection in Sri Lanka (July 2021); no date in this story; quote truncated,True,
1276511,https://www.espncricinfo.com/story/covid-19-ravi-shastri-bharat-arun-and-r-sridhar-test-positive-not-to-travel-to-manchester-eng-vs-ind-test-series-1276511,2021-09-06T11:03:00+00:00,Wriddhiman Saha,India,close_contact,2021-07-14,retrospective,"The first time was in July when Arun, as well as squad members Wriddhiman Saha and Abhimanyu Easwaran, were forced to quarantine for ten days after being identified as close contacts of training assistant/net bowler Dayanand Garani, who tested positive for Covid-19 on July 14.",Past close contact of Dayanand Garani (positive July 14),True,
1276511,https://www.espncricinfo.com/story/covid-19-ravi-shastri-bharat-arun-and-r-sridhar-test-positive-not-to-travel-to-manchester-eng-vs-ind-test-series-1276511,2021-09-06T11:03:00+00:00,Abhimanyu Easwaran,India,close_contact,2021-07-14,retrospective,"The first time was in July when Arun, as well as squad members Wriddhiman Saha and Abhimanyu Easwaran, were forced to quarantine for ten days after being identified as close contacts of training assistant/net bowler Dayanand Garani, who tested positive for Covid-19 on July 14.",Past close contact of Dayanand Garani (positive July 14),True,
1276511,https://www.espncricinfo.com/story/covid-19-ravi-shastri-bharat-arun-and-r-sridhar-test-positive-not-to-travel-to-manchester-eng-vs-ind-test-series-1276511,2021-09-06T11:03:00+00:00,Rishabh Pant,India,positive,2021-09-06,retrospective,"That was not long after Rishabh Pant, the first-choice Test wicketkeeper, had tested positive for Covid-19 as well.",Past infection in July 2021 (before July 14); no date in this story,True,
